Date	TheAllstateCorporation_ALL_	VanguardTotalBondMarketIndexFund_BND_	BitcoinUSDPrice_BTCUSD_	IntelCorporation_INTC_	CoffeeFutures_KC_F_	NextEraEnergy_Inc__NEE_	NVIDIACorporation_NVDA_	Silver_SI_F_	SyscoCorporation_SYY_	UnitedHealthGroupIncorporated_UNH_	WalmartInc__WMT_	ExxonMobilCorporation_XOM_
2024-01-02	143.81	73.24	44972.8	47.8	190.15	61.57	48.17	23.73	74.42	539.34	53.1	102.36
2024-01-03	145	73.3	42862.44	47.05	186.25	61.99	47.57	22.95	74.98	542.03	53.1	103.22
2024-01-04	148.5	72.97	44193.29	46.87	185.55	61.8	48	22.99	75.12	545.42	52.59	102.32
2024-01-05	149.98	72.75	44186.59	46.89	182.8	62.08	49.1	23.12	75.65	537.38	52.24	102.63
2024-01-08	149.38	73.07	46995.1	48.45	181.4	62.92	52.25	23.12	75.61	536.52	52.75	100.92
2024-01-09	150.98	73.06	46124.08	48.05	184.1	62.01	53.14	22.9	75.58	538.37	53.1	99.67
2024-01-10	150.31	72.93	46666.11	47.47	181.15	62.28	54.35	22.88	75.03	537.64	53.76	98.69
2024-01-11	150.37	73.31	46342.66	47.64	184.05	60.72	54.82	22.54	75.45	539.68	53.7	98.67
2024-01-12	151.03	73.46	42773.03	47.12	180	61.04	54.71	23.16	75.75	521.51	53.77	99.95
2024-01-16	151.5	72.94	43130.45	47.06	185.25	60.35	56.38	22.93	74.9	519.15	53.94	97.69
2024-01-17	152.55	72.77	42739.49	46.06	179.2	58.27	56.05	22.52	74.67	524.94	53.69	96.98
2024-01-18	152.92	72.67	41293.5	46.74	179.95	57.65	57.11	22.67	75.2	516.34	54.41	96.8
2024-01-19	154.88	72.67	41624.07	48.15	185.15	57.26	59.49	22.57	75.21	503.56	54.13	96.95
2024-01-22	155.39	72.79	39524.27	48.22	192.25	56.85	59.65	22.16	75.61	512.99	54.13	96.82
2024-01-23	154.11	72.62	39878.3	48.89	192.95	57.38	59.87	22.33	75.52	515.52	54.27	97.91
2024-01-24	157.42	72.47	40077.78	49.09	189.45	57.01	61.36	22.75	74.99	513.23	53.5	99.6
2024-01-25	159.06	72.81	39941.66	49.55	186.95	57.98	61.62	22.81	75.27	493.4	54.28	102.13
2024-01-26	158.37	72.7	41814.8	43.65	193.85	58.48	61.03	22.75	75.15	503.2	54.76	103
2024-01-29	156.06	72.99	43306.18	43.84	189.25	59.57	62.47	23.14	75.17	504.54	55.01	103.13
2024-01-30	156.49	73.12	42942.78	42.92	194	59.28	62.77	23.11	80.82	503.61	55.2	104.85
2024-01-31	155.25	73.43	42548.08	43.08	194.05	58.63	61.53	23.05	80.93	511.74	55.08	102.81
2024-02-01	156.19	73.66	43078.81	43.36	194.2	59.75	63.03	23.13	82.36	507.14	56.1	102.39
2024-02-02	157.37	73	43181.66	42.6	191.95	58.15	66.16	22.7	81.48	510.23	56.52	101.97
2024-02-05	156.83	72.42	42657.67	42.77	189.5	55.97	69.33	22.33	80.84	502.96	56.22	101.55
2024-02-06	157.35	72.76	43095.79	42.74	188.2	56.23	68.22	22.39	80.41	510.67	56.6	102.25
2024-02-07	158.6	72.62	44343.61	42.78	190.7	56.38	70.1	22.28	79.67	519.39	56.46	102.22
2024-02-08	161.75	72.43	45305.2	42.5	188.8	56.29	69.64	22.57	79.32	520.09	56.46	103.97
2024-02-09	160.03	72.37	47160.41	43.31	196.3	56.58	72.13	22.53	79.55	518.22	56.43	101.77
2024-02-12	159.32	72.39	49941.81	44.03	195.6	57.55	72.25	22.71	80.04	517.64	56.77	103.17
2024-02-13	158.58	71.76	49725.36	43.16	193	55.25	72.13	22.1	79.14	516.85	56.38	101.34
2024-02-14	161.39	72.03	51858.59	44.19	187.05	56.01	73.9	22.33	79	516.94	56.2	100.84
2024-02-15	161.89	72.23	51934.29	44.05	189.3	57.27	72.66	22.91	79.38	520.88	56.43	103.73
2024-02-16	161.78	72	52162.64	43.51	190.85	57.03	72.61	23.44	79.5	521.55	56.79	103.73
2024-02-20	159.72	72.09	52277.52	44.52	191.6	56.61	69.45	23.11	79.07	521.06	58.62	102.75
2024-02-21	159.17	71.89	51851.67	43.47	198.35	57.1	67.47	22.85	79.68	521.97	57.9	104.85
2024-02-22	160.19	71.92	51258.7	42.98	193.85	56.67	78.54	22.76	80.44	526.5	58.47	104.76
2024-02-23	159.13	72.18	50747.05	42.99	191	56.78	78.82	22.97	80.82	527.24	58.52	103.84
2024-02-26	159.8	72.05	54533.48	42.99	190.1	55.15	79.09	22.52	80.84	525.32	59.6	104.25
2024-02-27	159.54	71.94	57077.07	42.73	194.05	55.56	78.7	22.52	81.14	513.42	59.59	104.03
2024-02-28	160.59	72.1	62518.9	41.99	193.35	55.04	77.66	22.41	80.67	498.28	59.62	104.32
2024-02-29	159.52	72.22	61179.03	43.05	195.85	55.19	79.11	22.67	80.97	493.6	58.61	104.52
2024-03-01	155.15	72.32	62436.72	43.82	193.8	55.21	82.28	23.15	79.96	489.53	58.76	105.84
2024-03-04	156.38	72.15	68360.14	45.61	197.4	54.97	85.24	23.78	79.51	481.87	59.3	104.36
2024-03-05	156.77	72.54	63800.78	43.16	195	55.4	85.96	23.76	79.58	473.15	60.04	105.64
2024-03-06	157.04	72.67	66122.28	44.51	194.45	55.53	88.7	24.27	79.17	472.6	60.57	106.77
2024-03-07	156.64	72.79	66938.21	46.15	198.35	56.25	92.67	24.37	79.87	478.78	60.36	107.37
2024-03-08	156.92	72.86	68289.16	44	191.4	57.81	87.53	24.34	80.56	476.57	60.12	108.38
2024-03-11	159.94	72.83	72110.98	44.86	194.35	57.87	85.77	24.51	80.02	489.15	60.66	109.02
2024-03-12	159.6	72.61	71475.93	45.24	195.4	57.15	91.91	24.19	80.13	489.35	61.41	108.32
2024-03-13	160.08	72.49	73135.04	43.23	191.65	59.54	90.89	24.96	80.52	488	61.28	109.53
2024-03-14	159.38	72.06	71364.58	42.75	191.35	59.54	87.94	24.87	80.03	489	61.02	111.47
2024-03-15	162.2	72.02	69506.88	42.64	182.85	60.08	87.84	25.2	80.92	490.82	60.68	111.27
2024-03-18	163.01	71.93	67613.04	42.71	181.85	60.17	88.46	25.09	80.66	487.05	60.86	112.3
2024-03-19	162.36	72.12	61906.27	42.05	183.05	61.27	89.4	24.96	81.33	493.32	60.87	113.09
2024-03-20	161.17	72.25	67858.8	42.2	182.4	62.2	90.37	24.93	81.17	494.23	61.25	112.99
2024-03-21	162.17	72.31	65484.7	42.42	185.7	61.36	91.44	24.85	81.64	491.69	61.45	113.49
2024-03-22	165.25	72.55	63814.56	42.57	184.85	61.78	94.29	24.69	81.59	490.07	60.87	113.49
2024-03-25	168.97	72.41	69890.28	41.83	185.65	62.61	95	24.75	80.88	485.88	60.57	114.65
2024-03-26	170.81	72.47	69992.4	41.99	188.05	61.43	92.56	24.48	80.9	492.31	60.51	113.79
2024-03-27	169.84	72.72	69435.96	43.77	190.65	63.79	90.25	24.63	81.94	493.1	60.72	114.97
2024-03-28	173.01	72.63	70801.18	44.17	188.85	63.91	90.36	24.8	81.18	494.7	60.17	116.24
2024-04-01	172.57	71.92	69681.82	44.52	191.8	63.38	90.36	24.95	80.57	489.7	60	116.99
2024-04-02	172.54	71.84	65464.14	43.94	197.75	62.88	89.45	25.8	80.43	458.14	59.16	119.28
2024-04-03	173.42	71.89	65987.92	40.33	203.6	62.55	88.96	26.94	79.95	459.74	59.43	119.3
2024-04-04	171.23	72.04	68525.23	39.73	206.75	63.73	85.91	27.14	76.55	455.38	59.5	119.72
2024-04-05	172.82	71.68	67856.51	38.71	212.5	64.18	88.01	27.4	76.67	455.74	59.85	121.37
2024-04-08	172.36	71.62	71622.53	37.98	211.1	64.86	87.13	27.71	76.74	456	59.78	120.55
2024-04-09	168.33	71.88	69117.01	38.33	213.55	65.38	85.35	27.89	77.51	459.72	59.79	121.18
2024-04-10	169.75	71.04	70634.04	37.2	214.65	64.01	87.04	27.96	76.96	450.05	60.62	122.2
2024-04-11	165.61	71.04	70020.73	37.63	220.35	63.94	90.62	28.18	76.57	441.72	60.09	121.79
2024-04-12	166.81	71.2	67148.61	35.69	224.65	63.08	88.19	28.25	75.25	439.2	60.14	120.37
2024-04-15	165.76	70.73	63452.18	36.31	231.55	62.75	86	28.65	75.65	445.63	59.93	119.68
2024-04-16	164.21	70.55	63814.94	36.26	236.75	61.7	87.42	28.32	75.83	468.89	59.84	118.69
2024-04-17	162.92	70.89	61279.36	35.68	247.95	63.79	84.04	28.35	75.44	478.99	59.65	118.63
2024-04-18	169.11	70.7	63513.85	35.04	239.85	64.01	84.67	28.33	75.64	493.18	59.26	118.52
2024-04-19	172.96	70.79	63848.37	34.2	241.4	64.3	76.2	28.81	76.73	501.13	59.53	119.88
2024-04-22	175.41	70.82	66859.17	34.41	231.65	65.31	79.52	27.21	77.32	491.23	60.14	120.56
2024-04-23	175.28	70.95	66414.16	34.28	224.5	66.2	82.42	27.33	76.96	486.18	59.09	121.03
2024-04-24	172.27	70.77	64255.78	34.5	228.45	66.56	79.68	27.32	77.29	487.3	59.87	121.05
2024-04-25	172.34	70.57	64484.44	35.11	231.95	66.9	82.63	27.34	77.07	493.86	60.21	121.33
2024-04-26	170.07	70.73	63742.39	31.88	230.6	65.99	87.74	27.24	77.07	495.35	60.16	117.96
2024-04-29	169.58	70.94	63844.85	31.36	233.55	67.42	87.76	27.37	77.22	489.03	60.24	119.64
2024-04-30	170.06	70.67	60622.1	30.47	220.65	66.97	86.4	26.39	74.32	483.7	59.35	118.27
2024-05-01	171.56	70.71	58265.59	30.37	219.05	68.61	83.04	26.49	73.05	484.11	58.85	116.03
2024-05-02	169.18	70.99	59071.89	30.51	208.65	68.85	85.82	26.58	74.25	492.97	59.71	116.24
2024-05-03	168.18	71.35	62913.03	30.9	205.9	70.14	88.79	26.44	75.36	492.45	59.82	116
2024-05-06	170.08	71.42	63162.24	30.97	200.7	71.25	92.14	27.37	75.48	494.38	59.87	116.75
2024-05-07	168.19	71.56	62315.76	30.68	199	71.95	90.55	27.3	75.81	500.96	60.62	116.17
2024-05-08	170.28	71.39	61169.53	30	200.25	72.85	90.41	27.36	74.62	503.21	60.3	116.15
2024-05-09	171.46	71.58	63073.57	30.09	203.7	74.58	88.75	28.13	75.15	507.03	60.44	118.44
2024-05-10	172.71	71.38	60787.47	29.85	204.4	73.79	89.88	28.27	76.17	512.81	60.48	117.96
2024-05-13	169.88	71.44	62932.37	30.51	200.4	74.58	90.4	28.22	75.56	511.74	60.41	117.91
2024-05-14	169.08	71.65	61539.84	31.05	202.85	75.42	91.36	28.49	75.89	513.88	59.86	117.67
2024-05-15	166.27	72.11	66244.69	31.27	201.25	77.05	94.63	29.51	75.97	517.55	59.83	118.58
2024-05-16	169.08	71.99	65252.18	32.03	199.55	76.41	94.36	29.67	76.24	521.27	64.01	117.87
2024-05-17	169.51	71.81	67046.33	31.83	208.15	76.09	92.48	31.05	75.91	524.63	64.65	119.64
2024-05-20	167.86	71.74	71432.17	32.1	209.3	75.87	94.78	32.21	75.06	517.23	64.18	118.67
2024-05-21	168.19	71.89	70142.84	31.74	217.2	76.95	95.39	31.87	75.32	523.55	65.15	117.85
2024-05-22	166.17	71.8	69109.93	31.42	220.45	76.32	94.95	31.3	72.73	521.35	65.25	115.48
2024-05-23	164	71.59	67940.45	30.08	215.65	75.32	103.8	30.28	72.87	516.83	64.84	113.51
2024-05-24	164.84	71.67	68547.8	30.72	218.25	76.61	106.47	30.33	72.95	508.17	65.38	113.42
2024-05-28	164.67	71.33	68321.98	31.06	230.95	77.53	113.9	31.97	72.47	503.68	65.04	114.86
2024-05-29	163.5	71.07	67569.45	30.13	229.45	76.68	114.83	32.2	71.47	484.72	64.92	113.63
2024-05-30	164.98	71.38	68338.58	30.19	233	78.19	110.5	31.39	71.65	481.65	64.89	113.99
2024-05-31	167.52	71.64	67472.41	30.85	222.35	80.02	109.63	30.3	72.82	495.37	65.76	117.26
2024-06-03	164.12	71.82	68791	30.29	226.55	77.71	115	30.64	73.19	497.44	65.82	114.45
2024-06-04	163.42	72.09	70542.32	30.03	233.9	77.15	116.44	29.49	72.7	505.49	66.6	112.67
2024-06-05	163.3	72.29	71121.11	30.78	231.95	77.05	122.44	29.95	72.24	503.12	67.09	113.12
2024-06-06	163.12	72.3	70773.64	30.42	234.2	76.7	121	31.25	72.66	501.92	67.15	113.97
2024-06-07	165.06	71.72	69324.53	30.74	224.8	75.39	120.89	29.33	72.66	490.69	65.88	112.75
2024-06-10	163.81	71.61	69497.73	30.91	221.4	76.97	121.79	29.77	72.25	495	66.96	113.08
2024-06-11	161.6	71.9	67316.53	30.92	220.55	72.74	120.91	29.13	71.72	496.22	66.73	112.17
2024-06-12	160.63	72.23	68248.6	30.76	224.35	72.26	125.2	30.18	71.13	493.07	66.31	110.93
2024-06-13	160.83	72.55	66738.85	30.46	226.05	73.18	129.61	28.99	71.04	497.3	66.7	110.04
2024-06-14	157.07	72.66	66004.39	30.45	224.15	73.06	131.88	29.4	70.69	497.12	67.02	109.11
2024-06-17	158.74	72.39	66481.81	30.98	227.15	72.31	130.98	29.33	72.94	489.23	67.42	108.36
2024-06-18	160.06	72.64	65152.8	30.63	226.3	70.44	135.58	29.5	72.68	481.05	67.6	109.38
2024-06-20	162.59	72.5	64840.88	30.62	230.25	72.46	130.78	30.78	72.75	484.52	68.01	111.74
2024-06-21	160.51	72.52	64120.28	31.09	226.55	72.81	126.57	29.57	73.35	482.59	67.91	110.76
2024-06-24	162.41	72.56	60263	30.57	238	73.85	118.11	29.49	74.58	489.98	68.9	114.05
2024-06-25	161.34	72.6	61789.71	30.74	231.2	72.98	126.09	28.84	74.46	484.5	67.42	114.37
2024-06-26	158.36	72.26	60816.68	30.54	226.35	73.37	126.4	28.91	72.28	484.04	68.29	114.41
2024-06-27	160.01	72.39	61615.39	30.59	228.25	73.72	123.99	28.92	72.47	486.44	67.88	114.9
2024-06-28	159.66	72.05	60313.35	30.97	228.95	70.81	123.54	29.24	71.39	509.26	67.71	115.12
2024-07-01	160.54	71.45	62830.13	30.84	226.7	69.9	124.3	29.3	69.88	494.65	67.48	114.96
2024-07-02	160.18	71.66	62040.22	31.07	229.1	70.47	122.67	29.35	70.59	498.24	68.07	114.18
2024-07-03	159.44	72.07	60145.01	31.23	225.95	71.83	128.28	30.55	70.05	489.89	68.24	114.76
2024-07-05	158.43	72.4	56639.43	32.02	230.3	72.09	125.83	31.39	69.75	488.01	70.04	113.37
2024-07-08	159.54	72.4	56699.43	33.99	236.2	72.11	128.2	30.62	69.66	489.34	69.68	112.18
2024-07-09	158.72	72.37	58047.86	34.59	252	72.12	131.38	30.77	69.16	492.11	69.9	110.94
2024-07-10	159.97	72.43	57712.59	34.87	245.7	72.9	134.91	30.73	69.64	500.93	70.41	111.92
2024-07-11	162.04	72.79	57340.77	33.5	246.75	74.7	127.4	31.39	71.69	504.36	69.8	113.25
2024-07-12	163.69	72.98	57909.03	34.49	250.45	76	129.24	30.89	72.17	511.53	69.24	113.27
2024-07-15	166.91	72.75	64757.16	34.46	244.15	70.97	128.44	30.67	71.8	515.37	69.61	115.21
2024-07-16	167.81	73.03	65088.99	34.34	245.4	71.9	126.36	31.19	73.03	548.87	69.99	116.04
2024-07-17	170.7	73.1	64085.81	34.46	247.35	70.9	117.99	30.14	75.05	573.28	71.03	117.64
2024-07-18	176.69	72.91	63982.86	34.87	243.4	71.67	121.09	30	74.36	564.34	70.82	118.8
2024-07-19	174.38	72.72	66707.61	32.98	238.2	72	117.93	29.09	73.62	565.33	70.75	116.07
2024-07-22	174.83	72.69	67558.22	33.37	243.05	72.9	123.54	29.12	73.62	558.53	70.38	115.27
2024-07-23	173.6	72.7	65939.24	32.95	239.1	72.11	122.59	29.13	73.18	554.7	70.65	113.41
2024-07-24	172.34	72.49	65366.4	31.7	231.15	75.41	114.25	29.12	71.2	559.75	70.6	115.01
2024-07-25	165.4	72.65	65795.42	31.1	234.7	73.44	112.28	27.81	72.12	559.68	70.02	117.43
2024-07-26	169.17	72.94	67924.08	31.35	230.25	74.26	113.06	27.86	72.85	569.72	69.78	117.33
2024-07-29	169.23	73.03	66771.45	30.83	230.4	74.34	111.59	27.7	73.26	566.75	69.62	116.1
2024-07-30	173.59	73.12	66169.68	30.13	230.8	74.28	103.73	28.36	76.44	576.33	69.19	118.17
2024-07-31	171.12	73.52	64609.62	30.74	229.2	76.39	117.02	28.78	76.65	576.16	68.64	118.59
2024-08-01	177.38	73.57	65288.18	29.05	227.25	78.39	109.21	28.33	75.81	572.77	69.79	116.95
2024-08-02	176.82	74.41	61418.06	21.48	230.5	79.2	107.27	28.25	76.71	589.83	68.46	116.88
2024-08-05	169.02	74.34	54029.12	20.11	225.7	76.68	100.45	27.08	74.62	569.96	67.59	114.77
2024-08-06	169.79	73.88	56048.08	19.83	235.95	76.97	104.25	27.1	75.19	568.35	67.74	114.16
2024-08-07	170.67	73.7	55148.1	18.99	246.3	77.56	98.91	26.83	75.25	566.08	66.91	115.68
2024-08-08	170.52	73.59	61705.58	20.49	245.3	77.54	104.97	27.5	75.55	566.24	67.66	117.89
2024-08-09	171.03	73.85	60862.13	19.71	234.05	77.46	104.75	27.49	75.63	558.76	67.95	118.85
2024-08-12	171.36	73.98	59358.78	19.36	240.85	77.58	109.02	27.92	75.24	565.29	68.7	119
2024-08-13	171.96	74.26	60603.19	20.47	232.7	78.12	116.14	27.69	75.37	574.24	68.13	117.86
2024-08-14	180.95	74.4	58690.62	19.92	237	78.01	118.08	27.25	76.01	579.67	68.66	118.95
2024-08-15	178.11	74.09	57543.61	20.69	239.9	77.41	122.86	28.34	75.76	579.61	73.18	118.73
2024-08-16	179.64	74.25	58888.99	20.87	245.45	78.57	124.58	28.78	76.57	577.68	73.45	118.17
2024-08-19	180.62	74.34	59452.67	21.52	245.9	79.35	130	29.24	76.91	578.78	73.72	118.53
2024-08-20	180.41	74.56	59017.59	20.99	249.45	78.98	127.25	29.45	76.54	580.65	74.54	114.58
2024-08-21	178.84	74.72	61163.28	21.41	249.45	79.64	128.5	29.48	77.13	578.07	75.24	113.85
2024-08-22	181.23	74.42	60383.29	20.1	246.8	78.92	123.74	29.01	77.58	578.72	75.58	114.73
2024-08-23	180.51	74.75	64086.72	20.54	251.2	79.66	129.37	29.79	77.16	584.51	75.7	116.32
2024-08-26	183.09	74.67	62840	20.13	253.65	80.64	126.46	29.98	76.99	587.13	76.03	118.81
2024-08-27	185.14	74.67	59439.64	20.07	259.4	79.61	128.3	29.95	76.2	587.35	76.13	117.68
2024-08-28	187.06	74.62	59045.88	19.61	260.45	79.41	125.61	29.18	76.67	588.54	76.08	116.52
2024-08-29	188.35	74.51	59364.47	20.13	251.8	80.03	117.59	29.56	77.53	591.57	76.42	118.13
2024-08-30	188.94	74.36	59112.77	22.04	248.2	80.51	119.37	28.73	77.97	590.2	77.23	117.94
2024-09-03	189.2	74.45	57468.84	20.1	246.75	79.93	108	27.95	78.27	598.68	77.17	115.47
2024-09-04	189.87	74.78	57971	19.43	245.55	81.08	106.21	28.17	78.74	604.18	77.24	114.06
2024-09-05	185.76	74.96	56156.82	19.4	246.6	80.33	107.21	28.72	78.98	595.49	76.96	113.17
2024-09-06	185.36	75.05	53950.01	18.89	240.05	79.98	102.83	27.81	78.58	596.88	76.64	112.64
2024-09-09	187.2	75.15	57053.9	19.07	249.45	81.19	106.47	28.29	78.41	594.1	77.34	115.01
2024-09-10	184.87	75.4	57645.59	18.98	248	82.3	108.1	28.26	78.5	599.03	78.81	110.82
2024-09-11	184.39	75.36	57352.79	19.64	249.45	83.43	116.91	28.56	76.21	589.75	78.84	109.72
2024-09-12	186.1	75.28	58137.54	19.36	252	83.46	119.14	29.74	76.97	588.42	79.66	111.23
2024-09-13	188.3	75.44	60543.35	19.66	262.05	84.65	119.1	30.7	76.52	594.32	80.6	111.15
2024-09-16	190.56	75.64	58208.75	20.91	259.05	84.64	116.78	30.77	77.12	589.14	80.56	112.71
2024-09-17	190.26	75.54	60312.6	21.47	265	84.97	115.59	30.62	77.78	577.96	78.6	114.18
2024-09-18	191.01	75.31	61769.18	20.77	263.15	84.28	113.37	30.34	74.54	580.65	79.03	114.58
2024-09-19	190.68	75.31	62960.14	21.14	261.65	82.29	117.87	31.09	74.14	577.07	78.04	116
2024-09-20	191	75.3	63210.69	21.84	250.75	82.76	116	31.18	75.19	575	79.06	115.27
2024-09-23	192.89	75.25	63338.87	22.56	263.65	84.82	116.26	30.77	76.18	573.41	80.33	117.36
2024-09-24	191.82	75.34	64272.93	22.81	267.8	84.29	120.87	32.11	76.41	575.19	80.67	117.05
2024-09-25	190	75.06	63130.89	23.54	269.1	84.62	123.51	31.7	76.76	576.31	81.4	114.77
2024-09-26	188.69	75.06	65177.21	23.92	273.9	83.46	124.04	32.03	77.96	574.81	79.92	112.8
2024-09-27	188.36	75.28	65789	23.91	269.15	84.54	121.4	31.52	77.66	581.85	79.78	115.82
2024-09-30	189.65	75.11	63301.25	23.46	270.25	84.53	121.44	31.16	78.06	584.68	80.75	117.22
2024-10-01	189.88	75.11	60790	22.69	264.15	85.27	117	31.44	77.74	583.3	81.27	119.93
2024-10-02	190.22	74.97	60631.37	22.39	256.5	85.43	118.85	31.63	77.38	592.31	80.43	121.52
2024-10-03	187.84	74.64	60744.99	22.26	252.05	85.05	122.85	32.19	76.14	592.75	80.43	122.58
2024-10-04	190.57	74.15	62090.71	22.59	257.35	83.85	124.92	32.13	75.41	591.2	80.94	124.83
2024-10-07	181.25	73.93	62200.28	22.38	244.65	80.29	127.72	31.75	74.73	583.56	79.1	125.37
2024-10-08	182.87	74.04	62122.02	23.32	248.2	80.5	132.89	30.35	75.32	581.58	79.71	122.04
2024-10-09	184.91	73.84	60578.28	23.46	250.05	80.58	132.65	30.42	74.61	591.22	80.4	122.09
2024-10-10	185.79	73.81	60279.53	23.22	254.75	80.94	134.81	31	73.8	597.7	79.61	123.14
2024-10-11	188.28	73.82	62518.75	23.56	252.05	81.86	134.8	31.52	74.42	598.05	80.1	123.61
2024-10-14	190.53	73.77	66065.65	23.44	262.05	82.91	138.07	31.08	75.22	605.4	80.29	124.08
2024-10-15	193.01	74.06	67056.6	22.66	256.7	82.79	131.6	31.53	75.56	556.29	81.65	120.35
2024-10-16	195.65	74.16	67608.44	22.31	258	84.39	135.72	31.76	75.77	571.34	81.22	120.66
2024-10-17	195.51	73.8	67402.33	22.44	255.15	83.78	136.93	31.57	75.38	566.03	80.89	120.35
2024-10-18	195.37	73.84	68426.11	22.77	257.3	84.38	138	33.03	75.54	569.61	81.31	120.01
2024-10-21	192.64	73.34	67346.15	22.84	251.7	84.03	143.71	33.87	74.71	571.47	80.81	120.08
2024-10-22	192.78	73.37	67380.08	22.4	249.85	83.7	143.59	34.83	74.77	569.86	82.02	120.7
2024-10-23	192.78	73.19	66601.11	21.98	252.35	84.96	139.56	33.64	74.63	564.64	83.27	120.27
2024-10-24	192	73.31	68156.84	22.34	245.45	82.81	140.41	33.61	74.38	560.81	83.04	119.59
2024-10-25	188.12	73.16	66564.51	22.68	248.4	81.43	141.54	33.6	73.92	564.56	82.51	119.49
2024-10-28	189.21	73.07	69924.5	22.92	252.35	82.87	140.52	33.83	75.1	565.24	82.75	118.9
2024-10-29	186.57	73.13	72724.35	22.9	248.1	79.56	141.25	34.27	74.17	562.13	81.7	117.28
2024-10-30	189.44	73.06	72322.91	22.3	249.6	79.09	139.34	33.91	74.25	562.96	81.39	116.69
2024-10-31	186.52	73.05	70197.83	21.52	245.9	79.25	132.76	32.65	74.95	564.5	81.95	116.78
2024-11-01	184.15	72.54	69467.29	23.2	242.95	77.35	135.4	32.54	75.03	567.56	82.19	114.95
2024-11-04	182.37	72.83	67807.48	22.52	245.95	78.37	136.05	32.48	75.37	557.77	82.45	118.61
2024-11-05	185.06	73.01	69380.73	23.32	250.15	78.65	139.91	32.65	76.35	567.03	83.68	118.96
2024-11-06	188.79	72.41	75646.55	25.05	248.75	74.52	145.61	31.22	77.01	596.69	83.44	121
2024-11-07	190.55	72.95	75920	26.23	260.4	74.62	148.88	31.76	76.87	605.45	83.85	121.15
2024-11-08	196.9	73.09	76566.73	26.2	253.35	76.97	147.63	31.36	77.39	615.81	84.83	121.11
2024-11-11	197.52	72.95	88770.73	25.05	256.2	75.91	145.26	30.54	77.94	625.25	84.21	120.47
2024-11-12	198.1	72.51	88035.43	24.16	263.55	74.26	148.29	30.69	77.29	614.67	84.99	120.35
2024-11-13	197.3	72.48	90493.82	24.92	271.65	74.24	146.27	30.59	76.66	605.87	85.5	121.47
2024-11-14	195.78	72.46	87340.4	25.03	278.95	75.28	146.76	30.51	74.96	593.15	84.47	120.56
2024-11-15	196.88	72.48	91058.36	24.35	281.8	76.35	141.98	30.37	74.95	592.23	84.25	119.31
2024-11-18	199.97	72.55	90520.3	24.84	280.75	76.39	140.15	31.16	75.76	589.65	84.08	120.31
2024-11-19	196.6	72.68	92435.89	24.2	279.75	77.08	147.01	31.21	74.4	577	86.6	118.63
2024-11-20	197.29	72.6	94393.15	24.01	295.3	76.88	145.89	30.96	73.63	600.5	87.18	120.32
2024-11-21	203.48	72.56	98439.09	24.44	298.65	77.36	146.67	30.91	75.08	597.49	88.39	121.93
2024-11-22	203.8	72.59	99024.03	24.5	305.25	76	141.95	31.31	75.79	590.87	90.44	121.79
2024-11-25	202.03	73.26	93000.01	24.87	308.35	76.64	136.02	30.21	76.88	605.83	89.5	119.97
2024-11-26	207.87	73.13	91929.54	24.05	312.15	77.49	136.92	30.39	76.39	606.79	91.31	117.97
2024-11-27	208.2	73.33	95951.19	23.65	326.15	78.52	135.34	30.11	76.65	608.38	91.88	117.66
2024-11-29	207.39	73.6	97490.56	24.05	321.65	78.67	138.25	30.68	77.11	610.2	92.5	117.96
2024-12-02	204.39	73.42	95862.89	23.93	299.2	77.07	138.63	30.45	76.27	608.52	92.64	117.85
2024-12-03	203.4	73.25	95924.52	22.47	297.7	76.29	140.26	31.08	79.49	605.23	93.51	117.67
2024-12-04	204.95	73.5	98746.24	21.96	305.95	75.74	145.14	31.5	80.37	610.79	94.45	114.28
2024-12-05	204.23	73.51	97044.23	20.8	315.75	76.2	145.06	31.13	81.77	578.97	95.3	114.78
2024-12-06	203.64	73.71	99891.35	20.92	332.5	75.24	142.44	31.19	80.73	549.62	95.7	113.57
2024-12-09	199.04	73.49	97324.81	20.81	332.3	74.7	138.81	32.22	81.07	560.62	93.83	112.9
2024-12-10	195.06	73.41	96660.76	20.16	335.65	74.14	135.07	32.36	80.82	565.19	94.55	112.67
2024-12-11	193.3	73.25	101202.11	20.12	321.7	73.98	139.31	32.56	80.35	533.53	94.96	111.92
2024-12-12	192.3	72.96	100030.47	20.78	322.6	73.22	137.34	31.23	79.76	515.76	94.09	111.82
2024-12-13	196.26	72.67	101428.75	20.34	320.85	73.62	134.25	30.66	79.96	520.48	94.25	110.84
2024-12-16	195.02	72.75	106099.81	20.83	328.75	72.79	132	30.7	79.25	498.5	94.87	108.47
2024-12-17	193.4	72.76	106136.99	20.44	325.45	72.27	130.39	30.57	78.03	485.52	95.42	108.01
2024-12-18	189.25	72.19	100150.73	19.3	333.15	70.52	128.91	30.41	77.08	499.72	93.55	106.42
2024-12-19	189.79	71.99	97372.21	19.06	323.75	69.77	130.68	29.09	76.55	489.25	93.4	105.51
2024-12-20	193.56	72.21	97765	19.52	325	71.67	134.7	29.66	76.97	500.13	92.24	105.87
2024-12-23	193.63	71.98	94764.56	20.2	327.25	72.49	139.67	29.89	76.89	506.34	90.35	106.3
2024-12-24	195.52	71.85	98594.47	20.4	328.6	72.91	140.22	29.97	77.53	506.1	92.68	106.4
